id,poll_date,constituency_id,is_byelection,electorate,turnout,turnout_pc,turnout_pc_change,majority,majority_pc,majority_pc_change,winning_party,is_notional,is_gain,sitting_party,swing,swing_to,swing_from,winning_votes,winning_candidate_name,winning_candidate_id
1273104000000418,2010-05-06,W07000056,false,62111,39720,63.95,4.68,3544,8.92,4.68,Lab,false,false,Lab,3.18,C,Lab,16389,Paul Flynn,
1115251200000416,2005-05-05,E14000833,false,,35732,59.27,,5458,15.27,,Lab,false,true,,,,,,,
1273104000000419,2010-05-06,N06000011,false,74308,44906,60.43,-9.54,8331,18.55,-9.54,SF,false,false,SF,1.19,SF,SDLP,18857,Conor Murphy,
1115251200000417,2005-05-05,W07000055,false,,50696,69.98,,8195,16.16,,SF,false,true,,,,,,,
1273104000000420,2010-05-06,E14000835,false,69343,48283,69.63,0.71,523,1.08,0.71,C,false,true,LD,5.79,C,LD,20774,Anne-Marie Morris,
1115251200000420,2005-05-05,E14000835,false,,46012,68.92,,4830,10.5,,LD,true,true,,,,,20967,,
1273104000000421,2010-05-06,E14000816,false,74260,50765,68.36,2.8,13856,27.29,2.8,C,false,false,C,0.02,LD,C,25123,George Freeman,
1115251200000421,2005-05-05,E14000816,false,,47837,65.56,,7793,16.29,,C,true,true,,,,,22265,,
1273104000000422,2010-05-06,E14000848,false,67841,49661,73.2,0.47,11626,23.41,0.47,LD,false,false,LD,3.06,LD,C,27554,Norman Lamb,
1115251200000422,2005-05-05,E14000848,false,,49617,72.73,,8575,17.28,,LD,true,true,,,,,26410,,
1273104000000423,2010-05-06,E14000859,false,73207,47800,65.29,3.68,14810,30.98,3.68,C,false,false,C,2.09,LD,C,25916,Henry Bellingham,
1115251200000423,2005-05-05,E14000859,false,,45897,61.61,,8417,18.34,,C,true,true,,,,,22920,,
1273104000000424,2010-05-06,E14000941,false,76165,54993,72.2,3.13,10940,19.89,3.13,C,false,false,C,3.25,C,LD,27133,Richard Bacon,
1115251200000424,2005-05-05,E14000941,false,,50185,69.07,,6719,13.39,,C,true,true,,,,,22172,,
1273104000000425,2010-05-06,E14000952,false,74298,49150,66.15,4.1,13140,26.73,4.1,C,false,false,C,0.48,C,LD,23753,Elizabeth Truss,
1115251200000425,2005-05-05,E14000952,false,,45444,62.05,,6817,15,,C,true,true,,,,,20435,,
1273104000000426,2010-05-06,E14000836,false,82239,46239,56.23,2.91,10979,23.74,2.91,Lab,false,false,Lab,12.49,C,Lab,22293,Yvette Cooper,
1115251200000426,2005-05-05,E14000836,false,,42287,53.32,,20608,48.73,,Lab,true,true,,,,,27630,,
1273104000000427,2010-05-06,E14000861,false,64230,40271,62.7,5.5,1936,4.81,5.5,C,false,true,Lab,6.9,C,Lab,13735,Michael Ellis,
1115251200000427,2005-05-05,E14000861,false,,37116,57.2,,3340,9,,Lab,true,true,,,,,14352,,
1273104000000428,2010-05-06,E14000862,false,66923,38978,58.24,-0.61,6004,15.4,-0.61,C,false,true,Lab,9.59,C,Lab,15917,Brian Binley,
1115251200000428,2005-05-05,E14000862,false,,38262,58.86,,1445,3.78,,Lab,true,true,,,,,15906,,
1273104000000429,2010-05-06,E14000942,false,82032,59890,73.01,5.42,20478,34.19,5.42,C,false,false,C,0.12,LD,C,33081,Andrea Leadsom,
1115251200000429,2005-05-05,E14000942,false,,49693,67.59,,11356,22.85,,C,true,true,,,,,25628,,
1273104000000430,2010-05-06,E14000863,false,65258,42573,65.24,3.36,3901,9.16,3.36,C,false,true,Lab,12.88,C,Lab,17280,Chloe Smith,
1115251200000430,2005-05-05,E14000863,false,,40784,61.88,,6769,16.6,,Lab,true,true,,,,,19212,,
1273104000000431,2010-05-06,E14000864,false,73649,47551,64.56,5.56,310,0.65,5.56,LD,false,true,Lab,4.03,LD,Lab,13960,Simon Wright,
1115251200000431,2005-05-05,E14000864,false,,40842,59,,3023,7.4,,Lab,true,true,,,,,15275,,
1273104000000432,2010-05-06,E14000865,false,58707,33112,56.4,7.48,6969,21.05,7.48,Lab Co-op,false,false,Lab,1.89,LD,Lab,15022,Christopher Leslie,
1115251200000432,2005-05-05,E14000865,false,,29240,48.92,,7083,24.22,,Lab,true,true,,,,,13651,,
1273104000000433,2010-05-06,E14000866,false,63240,34285,54.21,5.76,8138,23.74,5.76,Lab,false,false,Lab,8.65,C,Lab,16646,Graham Allen,
1115251200000433,2005-05-05,E14000866,false,,31356,48.46,,12870,41.04,,Lab,true,true,,,,,18545,,
1273104000000434,2010-05-06,E14000867,false,67441,40789,60.48,9.06,1772,4.34,9.06,Lab,false,false,Lab,7.43,C,Lab,15209,Lilian Greenwood,
1115251200000434,2005-05-05,E14000867,false,,34718,51.42,,6665,19.2,,Lab,true,true,,,,,15939,,
1273104000000435,2010-05-06,E14000868,false,67837,44646,65.81,6.9,2069,4.63,6.9,C,false,true,Lab,7.19,C,Lab,18536,Marcus Jones,
1115251200000435,2005-05-05,E14000868,false,,39992,58.92,,3894,9.74,,Lab,true,true,,,,,18652,,
1273104000000436,2010-05-06,S14000050,false,75115,50469,67.19,1.17,5187,10.28,1.17,Lab,false,false,Lab,4.4,Lab,SNP,19131,Gordon Banks,
1115251200000433,2005-05-05,E14000866,false,,46697,66.02,,688,1.47,,Lab,false,true,,,,,,,
1273104000000437,2010-05-06,W07000074,false,55527,34650,62.4,2.86,13246,38.23,2.86,Lab,false,false,Lab,4.28,C,Lab,18644,Huw Irranca-Davies,
1115251200000437,2005-05-05,W07000074,false,,32059,59.54,,14839,46.29,,Lab,true,true,,,,,19542,,
1273104000000438,2010-05-06,E14000869,false,65665,45492,69.28,4.07,15857,34.86,4.07,C,false,false,C,6.43,C,Lab,24625,James Brokenshire,
1115251200000438,2005-05-05,E14000869,false,,42306,65.21,,9309,22,,C,true,true,,,,,21151,,
1273104000000439,2010-05-06,E14000870,false,72765,44520,61.18,4.42,103,0.23,4.42,Lab,false,false,Lab,5.08,LD,Lab,14186,Phil Woolas,
1115251200000439,2005-05-05,E14000870,false,,40863,56.76,,4245,10.39,,Lab,true,true,,,,,17381,,
1273104000000440,2010-05-06,E14000871,false,72651,42910,59.06,5.06,9352,21.79,5.06,Lab,false,false,Lab,2.74,C,Lab,19503,Michael Meacher,
1115251200000440,2005-05-05,E14000871,false,,38534,54.01,,10454,27.13,,Lab,true,true,,,,,18637,,
1273104000000441,2010-05-06,S14000051,false,33085,19346,58.47,4.79,9928,51.32,4.79,LD,false,false,LD,6.98,LD,Lab,11989,Alistair Carmichael,
1115251200000438,2005-05-05,E14000869,false,,17742,53.69,,6627,37.35,,LD,false,true,,,,,,,
1273104000000442,2010-05-06,E14000872,false,67732,48911,72.21,-0.2,17200,35.17,-0.2,C,false,false,C,12.19,C,LD,29200,Joseph Johnson,
1115251200000442,2005-05-05,E14000872,false,,48403,72.41,,5221,10.79,,C,true,true,,,,,24800,,
1273104000000443,2010-05-06,E14000873,false,81886,51651,63.08,5.58,4581,8.87,5.58,Lab,false,false,Lab,4.07,Lab,LD,21938,Andrew Smith,
1115251200000443,2005-05-05,E14000873,false,,45357,57.5,,332,0.73,,Lab,true,true,,,,,16294,,
1273104000000444,2010-05-06,E14000874,false,86458,56480,65.33,-1.72,176,0.31,-1.72,C,false,true,LD,6.87,C,LD,23906,Nicola Blackwood,
1115251200000444,2005-05-05,E14000874,false,,50768,67.05,,6816,13.43,,LD,true,true,,,,,23418,,
1273104000000445,2010-05-06,S14000052,false,63704,43707,68.61,3.79,15280,34.96,3.79,Lab,false,false,Lab,4.03,Lab,SNP,23613,Jim Sheridan,
1115251200000442,2005-05-05,E14000872,false,,40885,64.82,,11001,26.91,,Lab,false,true,,,,,,,
1273104000000446,2010-05-06,S14000053,false,61197,39998,65.36,2.45,16614,41.54,2.45,Lab,false,false,Lab,3.27,Lab,SNP,23842,Douglas Alexander,
1115251200000443,2005-05-05,E14000873,false,,37860,62.91,,13232,34.95,,Lab,false,true,,,,,,,
1273104000000447,2010-05-06,E14000875,false,66417,45045,67.82,4.46,3585,7.96,4.46,C,false,true,Lab,6.63,C,Lab,17512,Andrew Stephenson,
1115251200000444,2005-05-05,E14000874,false,,41132,63.36,,2180,5.3,,Lab,false,true,,,,,,,
1273104000000448,2010-05-06,E14000876,false,68501,46516,67.91,5.85,3049,6.55,5.85,Lab,false,false,Lab,7.45,C,Lab,17565,Angela Smith,
1115251200000448,2005-05-05,E14000876,false,,42179,62.06,,8617,20.43,,Lab,true,true,,,,,19047,,
1273104000000449,2010-05-06,E14000877,false,64548,45087,69.85,3.15,11241,24.93,3.15,C,false,false,C,0.32,LD,C,24071,Rory Stewart,
1115251200000449,2005-05-05,E14000877,false,,42206,66.7,,10795,25.58,,C,true,true,,,,,21689,,
1273104000000450,2010-05-06,S14000054,false,72141,48268,66.91,2.12,4379,9.07,2.12,SNP,false,false,SNP,2.88,SNP,C,19118,Pete Wishart,
1115251200000446,2005-05-05,S14000053,false,,45930,64.79,,1521,3.31,,SNP,false,true,,,,,,,
1273104000000451,2010-05-06,E14000878,false,70316,44927,63.89,4.84,4861,10.82,4.84,C,false,false,C,0.94,C,Lab,18133,Stewart Jackson,
1115251200000451,2005-05-05,E14000878,false,,44844,59.05,,4005,8.93,,C,true,true,,,,,19414,,
1273104000000452,2010-05-06,E14000879,false,67261,41526,61.74,3.47,1588,3.82,3.47,Lab,false,false,Lab,7.77,C,Lab,15433,Alison Seabeck,
1115251200000452,2005-05-05,E14000879,false,,39960,58.27,,7740,19.37,,Lab,true,true,,,,,17739,,
1273104000000453,2010-05-06,E14000880,false,71035,43894,61.79,6.29,1149,2.62,6.29,C,false,true,Lab,6.86,C,Lab,15050,Oliver Colville,
1115251200000453,2005-05-05,E14000880,false,,40245,55.51,,4472,11.11,,Lab,true,true,,,,,16370,,
1273104000000454,2010-05-06,W07000075,false,58219,36671,62.99,-0.17,2785,7.59,-0.17,Lab,false,false,Lab,13.31,LD,Lab,14220,Owen Smith,
1115251200000454,2005-05-05,W07000075,false,,34184,63.16,,11694,34.21,,Lab,true,true,,,,,18534,,
1273104000000455,2010-05-06,E14000881,false,64661,47436,73.36,9.4,7541,15.9,9.4,C,false,false,C,0.79,C,LD,22532,Robert Syms,
1115251200000455,2005-05-05,E14000881,false,,42144,63.96,,6035,14.32,,C,true,true,,,,,18296,,
1273104000000456,2010-05-06,E14000882,false,74956,46700,62.3,12.23,6030,12.91,12.23,Lab,false,false,Lab,1.04,Lab,C,18679,Jim Fitzpatrick,
1115251200000456,2005-05-05,E14000882,false,,35276,50.07,,3823,10.84,,Lab,true,true,,,,,12463,,
1273104000000457,2010-05-06,E14000883,false,70329,44118,62.73,2.62,7289,16.52,2.62,C,false,true,Lab,8.64,C,Lab,19533,Penny Mordaunt,
1115251200000457,2005-05-05,E14000883,false,,41169,60.11,,315,0.77,,Lab,true,true,,,,,15858,,
1273104000000458,2010-05-06,E14000884,false,70242,41264,58.75,1.33,5200,12.6,1.33,LD,false,false,LD,2.3,LD,C,18921,Mike Hancock,
1115251200000458,2005-05-05,E14000884,false,,36922,57.42,,2955,8,,LD,true,true,,,,,15370,,
1273104000000459,2010-05-06,W07000065,false,57419,39602,68.97,-1.03,4605,11.63,-1.03,C,false,false,C,5.05,C,Lab,16944,Stephen Crabb,
1115251200000459,2005-05-05,W07000065,false,,39199,70,,601,1.53,,C,true,true,,,,,14261,,
1273104000000460,2010-05-06,E14000885,false,62460,32505,52.04,-2.14,7733,23.79,-2.14,Lab Co-op,false,false,Lab,2.5,LD,Lab,15668,Mark Hendrick,
1115251200000460,2005-05-05,E14000885,false,,30137,54.18,,8338,27.67,,Lab,true,true,,,,,14663,,
1273104000000461,2010-05-06,E14000886,false,69257,49083,70.87,4.93,1659,3.38,4.93,C,false,true,Lab,7.56,C,Lab,18874,Stuart Andrew,
1115251200000461,2005-05-05,E14000886,false,,44309,65.94,,5204,11.74,,Lab,true,true,,,,,20120,,
1273104000000462,2010-05-06,E14000887,false,63370,40785,64.36,4.57,10053,24.65,4.57,C,false,false,C,9.92,C,Lab,21223,Justine Greening,
1115251200000462,2005-05-05,E14000887,false,,35876,59.79,,1723,4.8,,C,true,true,,,,,15193,,
1273104000000463,2010-05-06,E14000888,false,75905,52343,68.96,4.98,22338,42.68,4.98,C,false,false,C,2.13,C,LD,30257,Mark Francois,
1115251200000463,2005-05-05,E14000888,false,,47437,63.98,,12983,27.37,,C,true,true,,,,,25556,,
1273104000000464,2010-05-06,E14000889,false,74922,49985,66.72,8.23,7605,15.21,8.23,C,false,false,C,1.97,C,LD,21269,Rob Wilson,
1115251200000464,2005-05-05,E14000889,false,,43160,58.49,,739,1.71,,C,true,true,,,,,15386,,
1273104000000465,2010-05-06,E14000890,false,72118,47530,65.91,6,6004,12.63,6,C,false,true,Lab,12.05,C,Lab,20523,Alok Sharma,
1115251200000465,2005-05-05,E14000890,false,,42987,59.91,,4931,11.47,,Lab,true,true,,,,,19362,,
1273104000000466,2010-05-06,E14000891,false,67125,41963,62.51,4.47,5214,12.43,4.47,LD,false,true,Lab,21.8,LD,Lab,18955,Ian Swales,
1115251200000463,2005-05-05,E14000888,false,,38861,58.05,,12116,31.18,,Lab,false,true,,,,,,,
1273104000000467,2010-05-06,E14000892,false,68550,44018,64.21,0.62,5821,13.22,0.62,C,false,true,Lab,9.21,C,Lab,19138,Karen Lumley,
1115251200000467,2005-05-05,E14000892,false,,41576,63.59,,2163,5.2,,Lab,true,true,,,,,18166,,
1273104000000468,2010-05-06,E14000893,false,71604,49978,69.8,4.61,13591,27.19,4.61,C,false,false,C,0.89,C,LD,26688,Crispin Blunt,
1115251200000468,2005-05-05,E14000893,false,,43651,65.19,,11093,25.41,,C,true,true,,,,,21198,,
1273104000000469,2010-05-06,S14000021,false,66249,51181,77.26,5.12,10420,20.36,5.12,Lab,false,false,Lab,3.16,Lab,C,25987,Jim Murphy,
1115251200000467,2005-05-05,E14000892,false,,47405,72.14,,6657,14.04,,Lab,false,true,,,,,,,
1273104000000470,2010-05-06,W07000052,false,51554,31072,60.27,-0.75,11553,37.18,-0.75,Lab,false,false,Lab,7.48,PC,Lab,17183,Chris Bryant,
1115251200000468,2005-05-05,E14000893,false,,31148,61.03,,16242,52.14,,Lab,false,true,,,,,,,
1273104000000471,2010-05-06,E14000894,false,78068,52287,66.98,5.47,14769,28.25,5.47,C,false,false,C,6.58,C,Lab,26298,Nigel Evans,
1115251200000471,2005-05-05,E14000894,false,,46066,61.51,,6953,15.09,,C,true,true,,,,,20693,,
1273104000000473,2010-05-06,E14000896,false,77060,59268,76.91,3.67,4091,6.9,3.67,C,false,true,LD,7,C,LD,29461,Zac Goldsmith,
1115251200000473,2005-05-05,E14000896,false,,50951,73.24,,3613,7.09,,LD,true,true,,,,,23771,,
1273104000000472,2010-05-06,E14000895,false,79478,53412,67.2,2.65,23336,43.69,2.65,C,false,false,C,0.64,C,LD,33541,William Hague,
1115251200000472,2005-05-05,E14000895,false,,50217,64.55,,19450,38.73,,C,true,true,,,,,29793,,
1273104000000474,2010-05-06,E14000897,false,78952,45907,58.15,0.9,889,1.94,0.9,Lab,false,false,Lab,0.79,Lab,LD,16699,Simon Danczuk,
1115251200000474,2005-05-05,E14000897,false,,42941,57.24,,149,0.35,,Lab,true,true,,,,,17547,,
1273104000000475,2010-05-06,E14000898,false,73882,47971,64.93,2.52,9953,20.75,2.52,C,false,false,C,9.81,C,Lab,23604,Mark Reckless,
1115251200000475,2005-05-05,E14000898,false,,44266,62.41,,503,1.14,,C,true,true,,,,,18877,,
1273104000000476,2010-05-06,E14000899,false,71080,41631,58.57,3.09,11050,26.54,3.09,C,false,false,C,6.37,C,Lab,19509,James Duddridge,
1115251200000476,2005-05-05,E14000899,false,,38450,55.48,,5307,13.8,,C,true,true,,,,,17449,,
1273104000000477,2010-05-06,E14000900,false,71193,46481,65.29,3.34,16954,36.48,3.34,C,false,false,C,3.94,C,Lab,26031,Andrew Rosindell,
1115251200000477,2005-05-05,E14000900,false,,42389,61.95,,12120,28.59,,C,true,true,,,,,24442,,
1273104000000478,2010-05-06,E14000901,false,66901,48939,73.15,6.73,4156,8.49,6.73,C,false,true,LD,4.48,C,LD,24345,Caroline Nokes,
1115251200000478,2005-05-05,E14000901,false,,44071,66.42,,204,0.46,,LD,true,true,,,,,19217,,
1273104000000479,2010-05-06,S14000055,false,51836,34838,67.21,2.79,13070,37.52,2.79,LD,false,false,LD,3.14,Lab,LD,18335,Charles Kennedy,
1115251200000477,2005-05-05,E14000900,false,,32538,64.42,,14249,43.79,,LD,false,true,,,,,,,
1273104000000480,2010-05-06,E14000902,false,73003,47128,64.56,2.95,4493,9.53,2.95,C,false,true,Lab,8.94,C,Lab,19691,Jake Berry,
1115251200000480,2005-05-05,E14000902,false,,44244,61.6,,3696,8.35,,Lab,true,true,,,,,19024,,
1273104000000481,2010-05-06,E14000903,false,72841,46758,64.19,6.5,5866,12.55,6.5,Lab,false,false,Lab,7.96,C,Lab,19147,Kevin Barron,
1115251200000481,2005-05-05,E14000903,false,,40597,57.69,,11558,28.47,,Lab,true,true,,,,,20929,,
1273104000000482,2010-05-06,E14000904,false,63565,37506,59,4.89,10462,27.89,4.89,Lab,false,false,Lab,8.27,C,Lab,16741,Denis MacShane,
1115251200000482,2005-05-05,E14000904,false,,33550,54.11,,13865,41.33,,Lab,true,true,,,,,19371,,
1273104000000483,2010-05-06,E14000905,false,68914,47468,68.88,1.48,6000,12.64,1.48,C,false,true,Lab,8.92,C,Lab,20901,Mark Pawsey,
1115251200000483,2005-05-05,E14000905,false,,46055,67.4,,2397,5.2,,Lab,true,true,,,,,20047,,
1273104000000484,2010-05-06,E14000906,false,70873,50205,70.84,8.47,19060,37.96,8.47,C,false,false,C,3.63,C,Lab,28866,Nick Hurd,
1115251200000484,2005-05-05,E14000906,false,,43218,62.37,,13274,30.71,,C,true,true,,,,,23652,,
1273104000000485,2010-05-06,E14000907,false,72566,48150,66.35,7.67,16509,34.29,7.67,C,false,false,C,0.38,C,LD,26915,Philip Hammond,
1115251200000483,2005-05-05,E14000905,false,,43524,58.68,,12349,28.37,,C,false,true,,,,,,,
1273104000000486,2010-05-06,E14000908,false,72955,53687,73.59,3.62,15811,29.45,3.62,C,false,false,C,0.63,LD,C,27470,Kenneth Clarke,
1115251200000486,2005-05-05,E14000908,false,,48222,69.97,,9932,20.6,,C,true,true,,,,,23156,,
1273104000000487,2010-05-06,S14000056,false,76408,46981,61.49,3.02,21002,44.7,3.02,Lab Co-op,false,false,Lab,1.51,Lab,SNP,28566,Tom Greatrex,
1115251200000485,2005-05-05,E14000907,false,,43261,58.46,,16112,37.24,,Lab Co-op,false,true,,,,,,,
1273104000000488,2010-05-06,E14000909,false,77185,55220,71.54,6.2,14000,25.35,6.2,C,false,false,C,3.65,LD,C,28228,Alan Duncan,
1115251200000488,2005-05-05,E14000909,false,,49436,65.34,,12998,26.29,,C,true,true,,,,,25328,,
1273104000000489,2010-05-06,E14000910,false,76035,54369,71.51,2.7,15242,28.03,2.7,C,false,false,C,3.39,C,LD,30155,Alan Haselhurst,
1115251200000489,2005-05-05,E14000910,false,,49339,68.8,,10483,21.25,,C,true,true,,,,,25086,,
1273104000000495,2010-05-06,E14000911,false,75482,41533,55.02,9.51,5725,13.78,9.51,Lab,false,false,Lab,9.43,LD,Lab,16655,Hazel Blears,
1115251200000495,2005-05-05,E14000911,false,,32805,45.51,,10707,32.64,,Lab,true,true,,,,,18183,,
1273104000000496,2010-05-06,E14000912,false,67429,48481,71.9,3.37,5966,12.31,3.37,C,false,false,C,3.6,LD,C,23859,John Glen,
1115251200000496,2005-05-05,E14000912,false,,45444,68.53,,8860,19.5,,C,true,true,,,,,21085,,
1273104000000497,2010-05-06,E14000913,false,75443,49282,65.32,1.76,8130,16.5,1.76,C,false,false,C,6.92,C,Lab,21108,Robert Goodwill,
1115251200000495,2005-05-05,E14000911,false,,46912,63.56,,1245,2.65,,C,false,true,,,,,,,
1273104000000498,2010-05-06,E14000914,false,63089,37034,58.7,4.26,2549,6.88,4.26,Lab,false,false,Lab,9.18,C,Lab,14640,Nic Dakin,
1115251200000498,2005-05-05,E14000914,false,,34230,54.44,,8638,25.24,,Lab,true,true,,,,,17815,,
1273104000000499,2010-05-06,E14000915,false,64727,40222,62.14,-0.21,8696,21.62,-0.21,Lab,false,false,Lab,11.6,C,Lab,18141,Phil Wilson,
1115251200000499,2005-05-05,E14000915,false,,40599,62.35,,18198,44.82,,Lab,true,true,,,,,23943,,
1273104000000500,2010-05-06,E14000916,false,67512,48463,71.78,11.01,3862,7.97,11.01,Lab,false,false,Lab,2.03,C,Lab,20307,Bill Esterson,
1115251200000500,2005-05-05,E14000916,false,,41179,60.78,,4950,12.02,,Lab,true,true,,,,,18776,,
1273104000000501,2010-05-06,E14000917,false,72789,51728,71.07,2.15,12265,23.71,2.15,C,false,false,C,9.7,C,Lab,25562,Nigel Adams,
1115251200000501,2005-05-05,E14000917,false,,47833,68.92,,2060,4.31,,C,true,true,,,,,22554,,
1273104000000502,2010-05-06,E14000918,false,69591,49408,71,4.98,17515,35.45,4.98,C,false,false,C,3.13,C,LD,28076,Michael Fallon,
1115251200000502,2005-05-05,E14000918,false,,44735,66.02,,13060,29.19,,C,true,true,,,,,22982,,
1273104000000503,2010-05-06,E14000921,false,68186,38914,57.07,7.08,13632,35.03,7.08,Lab,false,false,Lab,10.77,LD,Lab,21400,David Blunkett,
1115251200000503,2005-05-05,E14000921,false,,33230,49.99,,18801,56.58,,Lab,true,true,,,,,23126,,
1273104000000504,2010-05-06,E14000919,false,69519,41468,59.65,4.64,165,0.4,4.64,Lab,false,false,Lab,7.36,LD,Lab,17138,Paul Blomfield,
1115251200000504,2005-05-05,E14000919,false,,33225,55.01,,5025,15.12,,Lab,true,true,,,,,15463,,
1273104000000505,2010-05-06,E14000922,false,69378,51135,73.7,5.8,15284,29.89,5.8,LD,false,false,LD,6.86,LD,C,27324,Nick Clegg,
1115251200000505,2005-05-05,E14000922,false,,45852,67.91,,7416,16.17,,LD,true,true,,,,,21253,,
1273104000000506,2010-05-06,E14000923,false,65869,40871,62.05,4.35,5807,14.21,4.35,Lab,false,false,Lab,9.23,LD,Lab,17409,Meg Munn,
1115251200000506,2005-05-05,E14000923,false,,37773,57.7,,12340,32.67,,Lab,true,true,,,,,20418,,
1273104000000507,2010-05-06,E14000920,false,67284,41408,61.54,6.85,10505,25.37,6.85,Lab,false,false,Lab,9,LD,Lab,20169,Clive Betts,
1115251200000507,2005-05-05,E14000920,false,,36536,54.7,,15843,43.36,,Lab,true,true,,,,,22023,,
1273104000000508,2010-05-06,E14000924,false,71043,48954,68.91,7.08,214,0.44,7.08,C,false,true,Lab,8.17,C,Lab,19211,Mark Spencer,
1115251200000508,2005-05-05,E14000924,false,,43192,61.83,,6869,15.9,,Lab,true,true,,,,,21327,,
1273104000000509,2010-05-06,E14000925,false,67689,49427,73.02,4.93,9944,20.12,4.93,C,false,false,C,9.58,C,Lab,24002,Philip Davies,
1115251200000509,2005-05-05,E14000925,false,,46551,68.09,,450,0.97,,C,true,true,,,,,18077,,
1273104000000510,2010-05-06,E14000926,false,75438,53045,70.32,1.6,7944,14.98,1.6,C,false,false,C,0.06,C,LD,23313,Daniel Kawczynski,
1115251200000508,2005-05-05,E14000924,false,,50296,68.72,,1808,3.59,,C,false,true,,,,,,,
1273104000000511,2010-05-06,E14000849,false,78926,51869,65.72,2.42,15828,30.52,2.42,C,false,false,C,0.33,C,LD,26692,Owen Paterson,
1115251200000509,2005-05-05,E14000925,false,,46510,63.3,,11020,23.69,,C,false,true,,,,,,,
1273104000000512,2010-05-06,E14000927,false,75354,48578,64.47,-0.73,12383,25.49,-0.73,C,false,false,C,12.72,C,Lab,24313,Gordon Henderson,
1115251200000512,2005-05-05,E14000927,false,,42982,65.2,,22,0.05,,C,true,true,,,,,17933,,
1273104000000513,2010-05-06,E14000928,false,77381,54724,70.72,4.6,9950,18.18,4.6,C,false,false,C,2.63,LD,C,27685,Julian Smith,
1115251200000513,2005-05-05,E14000928,false,,49484,66.13,,11596,23.43,,C,true,true,,,,,24747,,
1273104000000514,2010-05-06,E14000929,false,85550,59530,69.59,2.84,19905,33.44,2.84,C,false,false,C,0.46,C,LD,30719,Stephen Phillips,
1115251200000514,2005-05-05,E14000929,false,,52544,66.75,,12687,24.15,,C,true,true,,,,,26566,,
1273104000000515,2010-05-06,E14000930,false,77068,47742,61.95,8.06,5523,11.57,8.06,Lab,false,false,Lab,4.14,C,Lab,21884,Fiona Mactaggart,
1115251200000515,2005-05-05,E14000930,false,,39907,53.89,,7924,19.86,,Lab,true,true,,,,,18434,,
1273104000000516,2010-05-06,E14000931,false,77863,55129,70.8,3.4,175,0.32,3.4,LD,false,true,C,0.28,LD,C,23635,Lorely Burt,
1115251200000516,2005-05-05,E14000931,false,,50583,67.41,,124,0.25,,C,true,true,,,,,20058,,
1273104000000517,2010-05-06,E14000850,false,77304,57941,74.95,3.19,7862,13.57,3.19,C,false,false,C,0.98,C,LD,28549,Liam Fox,
1115251200000517,2005-05-05,E14000850,false,,51736,71.76,,6007,11.61,,C,true,true,,,,,21631,,
1273104000000518,2010-05-06,E14000846,false,67412,51203,75.96,4.47,4914,9.6,4.47,C,false,false,C,4.57,C,Lab,21130,Jacob Rees-Mogg,
1115251200000518,2005-05-05,E14000846,false,,46416,71.48,,212,0.46,,C,true,true,,,,,18149,,
1273104000000519,2010-05-06,E14000932,false,81548,60612,74.33,5.07,1817,3,5.07,LD,false,false,LD,0.94,LD,C,28793,David Heath,
1115251200000519,2005-05-05,E14000932,false,,53350,69.25,,595,1.12,,LD,true,true,,,,,23341,,
1273104000000520,2010-05-06,E14000939,false,76243,50188,65.83,4.34,21880,43.6,4.34,C,false,false,C,0.27,LD,C,29639,John Hayes,
1115251200000520,2005-05-05,E14000939,false,,46580,61.49,,15127,32.48,,C,true,true,,,,,26549,,
1273104000000521,2010-05-06,E14000943,false,75822,51458,67.87,4.44,5554,10.79,4.44,C,false,true,Lab,8.11,C,Lab,23396,Lorraine Fullbrook,
1115251200000521,2005-05-05,E14000943,false,,46639,63.43,,2528,5.42,,Lab,true,true,,,,,20642,,
1273104000000522,2010-05-06,E14000944,false,63294,36518,57.7,6.98,11109,30.42,6.98,Lab,false,false,Lab,6.36,C,Lab,18995,David Miliband,
1115251200000522,2005-05-05,E14000944,false,,32130,50.71,,13368,41.61,,Lab,true,true,,,,,19529,,
1273104000000523,2010-05-06,E14000955,false,74532,44412,59.59,4.81,192,0.43,4.81,Lab,false,false,Lab,10.28,C,Lab,16326,John Denham,
1115251200000523,2005-05-05,E14000955,false,,40375,54.78,,8479,21,,Lab,true,true,,,,,19493,,
1273104000000524,2010-05-06,E14000956,false,71931,44187,61.43,5.43,2413,5.46,5.43,Lab,false,false,Lab,6.86,C,Lab,17001,Alan Whitehead,
1115251200000524,2005-05-05,E14000956,false,,40767,55.99,,7817,19.17,,Lab,true,true,,,,,18022,,
1273104000000525,2010-05-06,E14000957,false,66527,43606,65.55,4.41,7270,16.67,4.41,C,false,false,C,2.77,LD,C,20086,David Amess,
1115251200000525,2005-05-05,E14000957,false,,40569,61.14,,9008,22.2,,C,true,true,,,,,18726,,
1273104000000526,2010-05-06,E14000958,false,67202,43757,65.11,4.5,6024,13.77,4.5,LD,false,false,LD,2.23,LD,C,21707,John Pugh,
1115251200000521,2005-05-05,E14000943,false,,41201,60.61,,3838,9.32,,LD,false,true,,,,,,,
1273104000000527,2010-05-06,E14000959,false,70479,47304,67.12,5.63,10019,21.18,5.63,C,false,false,C,6.11,LD,C,22261,Kwasi Kwarteng,
1115251200000523,2005-05-05,E14000955,false,,42829,61.49,,9936,23.2,,C,false,true,,,,,,,
